prompt,query,reference,generation_baseline,chrf_baseline,bleu_baseline,metricx_qe_baseline,metricx_baseline,baseline_lang
"Translate the following sentence from English to French:
Q: He did not set a figure for the cuts, saying they will be made based on China's economic output.
A:","He did not set a figure for the cuts, saying they will be made based on China's economic output.","Il n'a pas chiffré ces réductions, disant qu'elles seront basées sur la production économique chinoise.","Il n'a pas fixé un chiffre pour les coupes, disant qu'elles seront faites en fonction de la production économique de la Chine.",58.61562515220994,31.073016835096727,2.828125,2.375,fra_Latn
"Translate the following sentence from English to French:
Q: Hu encouraged developing countries ""to avoid the old path of polluting first and cleaning up later.""
A:","Hu encouraged developing countries ""to avoid the old path of polluting first and cleaning up later.""",Hu a encouragé les pays en voie de développement « à éviter l'ancienne méthode qui consistait à polluer d'abord et à nettoyer ensuite ».,"Hu a encouragé les pays en développement ""à éviter le vieux chemin de la pollution d'abord et de nettoyage plus tard.""",46.710772333423904,25.395200246221915,1.796875,2.5,fra_Latn
"Translate the following sentence from English to French:
Q: He added that ""they should not, however, be asked to take on obligations that go beyond their development stage, responsibility and capabilities.""
A:","He added that ""they should not, however, be asked to take on obligations that go beyond their development stage, responsibility and capabilities.""","Il a ajouté qu’« on ne devrait cependant pas leur demander d’assumer des obligations qui dépassent leur stade de développement, leur responsabilité et leurs capacités. »","Il a ajouté que ""ils ne devraient pas, cependant, être demandés de prendre sur eux des obligations qui dépassent leur stade de développement, leur responsabilité et leurs capacités.""",73.09629865277779,53.250208366960045,3.1875,4.1875,fra_Latn
"Translate the following sentence from English to French:
Q: The Iraq Study Group presented its report at 12.00 GMT today.
A:",The Iraq Study Group presented its report at 12.00 GMT today.,Le groupe d’étude sur l’Irak a présenté son rapport aujourd’hui à 12 h GMT.,Le groupe d'étude de l'Irak a présenté son rapport à 12h00 GMT aujourd'hui.,58.62134090952451,35.007876551149494,1.1171875,1.046875,fra_Latn
"Translate the following sentence from English to French:
Q: It warns No one can guarantee that any course of action in Iraq at this point will stop sectarian warfare, growing violence, or a slide toward chaos.
A:","It warns No one can guarantee that any course of action in Iraq at this point will stop sectarian warfare, growing violence, or a slide toward chaos.","Il avertit que personne ne peut garantir que toute action en Irak à ce stade mettra fin à la guerre sectaire, à la violence croissante ou au glissement vers le chaos.","Il avertit que personne ne peut garantir que toute action en Irak à ce stade cessera la guerre sectaire, la violence croissante, ou un glissement vers le chaos.",83.27235659449713,70.55644862120829,3.109375,2.171875,fra_Latn
"Translate the following sentence from English to French:
Q: The Report opens with plea for open debate and the formation of a consensus in the United States about the policy towards the Middle East.
A:",The Report opens with plea for open debate and the formation of a consensus in the United States about the policy towards the Middle East.,Le rapport s'ouvre par un appel à un débat ouvert et à la formation d'un consensus aux États-Unis sur la politique à l'égard du Moyen-Orient.,Le rapport commence par une demande d'ouverture du débat et la formation d'un consensus aux États-Unis sur la politique à l'égard du Moyen-Orient.,74.89660650834405,66.55057354771029,1.5859375,1.875,fra_Latn
"Translate the following sentence from English to French:
Q: The Report is highly critical of almost every aspect of the present policy of the Executive towards Iraq and it urges an immediate change of direction.
A:",The Report is highly critical of almost every aspect of the present policy of the Executive towards Iraq and it urges an immediate change of direction.,Le rapport est très critique envers presque tous les aspects de la politique actuelle du gouvernement à l'égard de l'Irak et plaide vivement pour un changement de direction immédiat.,Le rapport est très critique à propos de presque tous les aspects de la politique actuelle de l'Exécutif envers l'Irak et il demande un changement immédiat de direction.,66.8516055025508,47.25231056192027,1.46875,1.65625,fra_Latn
"Translate the following sentence from English to French:
Q: First among its 78 recommendations is that a new diplomatic initiative should be taken before the end of this year to secure Iraq’s borders against hostile interventions and to re-establish diplomatic relations with its neighbors.
A:",First among its 78 recommendations is that a new diplomatic initiative should be taken before the end of this year to secure Iraq’s borders against hostile interventions and to re-establish diplomatic relations with its neighbors.,La première de ses 78 recommandations est qu'une nouvelle initiative diplomatique devrait être prise avant la fin de l'année pour sécuriser les frontières de l'Irak contre les interventions hostiles et afin de rétablir les relations diplomatiques avec ses voisins.,La première des 78 recommandations est que l’on prenne une nouvelle initiative diplomatique avant la fin de cette année pour sécuriser les frontières de l’Irak contre les interventions hostiles et rétablir les relations diplomatiques avec ses voisins.,79.69480026788062,58.57859864647352,0.67578125,0.76953125,fra_Latn
"Translate the following sentence from English to French:
Q: Current senator and Argentine First Lady Cristina Fernandez de Kirchner announced her presidential candidacy yesterday evening in La Plata, a city 50 kilometers (31 miles) away from Buenos Aires.
A:","Current senator and Argentine First Lady Cristina Fernandez de Kirchner announced her presidential candidacy yesterday evening in La Plata, a city 50 kilometers (31 miles) away from Buenos Aires.","L'actuelle sénatrice et Première Dame d'Argentine Cristina Fernandez de Kirchner a annoncé sa candidature présidentielle, hier soir, à La Plata, une ville située à 50 kilomètres (31 miles) de Buenos Aires.","La senadora y primera dama argentina Cristina Fernández de Kirchner anunció ayer por la noche su candidatura a la presidencia en La Plata, una ciudad a 50 kilómetros (31 millas) de Buenos Aires.",41.49046802033522,12.946183388557726,0.31640625,0.71875,spa_Latn
"Translate the following sentence from English to French:
Q: Mrs. Kirchner announced her intention to run for president at the Argentine Theatre, the same location she used to start her 2005 campaign for the Senate as member of the Buenos Aires province delegation.
A:","Mrs. Kirchner announced her intention to run for president at the Argentine Theatre, the same location she used to start her 2005 campaign for the Senate as member of the Buenos Aires province delegation.","Mme Kirchner a annoncé son intention de se présenter à la présidence au Théâtre argentin, le même endroit où elle a commencé sa campagne 2005 pour le Sénat en tant que membre de la délégation de la province de Buenos Aires.","La senadora Kirchner anunció su intención de postularse a la presidencia en el Teatro Argentino, el mismo lugar donde había comenzado su campaña para el Senado en 2005 como delegada de la provincia de Buenos Aires.",31.994282118171807,7.552465901013327,0.77734375,1.1328125,spa_Latn
"Translate the following sentence from English to French:
Q: The debate was sparked by controversy over spending on relief and reconstruction in the wake Hurricane Katrina; which some fiscal conservatives have humorously labeled ""Bush's New Orleans Deal.""
A:","The debate was sparked by controversy over spending on relief and reconstruction in the wake Hurricane Katrina; which some fiscal conservatives have humorously labeled ""Bush's New Orleans Deal.""",Le débat a été déclenché par la controverse sur les dépenses liées aux secours et à la reconstruction à la suite de l'ouragan Katrina ; ce que certains conservateurs en matière budgétaire ont appelé avec humour « l'accord Bush pour la Nouvelle-Orléans ».,"La controverse a été déclenchée par la controverse sur les dépenses de secours et de reconstruction dans le sillage de l'ouragan Katrina; qui certains conservateurs fiscaux ont humoristiquement appelé ""le nouveau deal de Bush à New Orleans.""",51.586906597395284,27.064002424125096,6.34375,7.25,fra_Latn
